region,point,lower,upper,mid_lower,mid_upper,central_lower,central_upper,metric,Expected change in daily cases
Augusto Corrêa,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Açu,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Bady Bassitt,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Baixo Guandu,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Balneário Arroio do Silva,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Balneário Camboriú,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Balsas,0.9,0.7,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Baraúna,0.9,0.6,1.1,0.8,0.9,0.8,0.9,Effective reproduction no.,Likely decreasing
Barra Velha,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Barra dos Coqueiros,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Barras,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Barro Duro,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Barueri,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Bataguassu,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Bayeux,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Baía da Traição,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Beberibe,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Belmonte,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Belo Oriente,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Bertioga,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Biguaçu,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Biritiba-Mirim,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Boca do Acre,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Bom Jardim,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Bom Jesus das Selvas,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Bom Jesus do Itabapoana,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Bom Jesus do Tocantins,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Bragança,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Brasil Novo,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Brasiléia,0.9,0.7,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Brejo da Madre de Deus,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Brejo do Cruz,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Brodowski,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Brusque,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Bujaru,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Buriti,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Buriti dos Lopes,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Caarapó,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Cabo Frio,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Cabreúva,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cachoeira Paulista,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cachoeiro de Itapemirim,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Cacimba de Dentro,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Cajamar,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cajati,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cajuru,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Camacan,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Camaçari,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Camboriú,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Camocim,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Campina Grande,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Campinorte,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Campo Alegre,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Campo Bom,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Campo Limpo Paulista,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Campo Maior,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Campo do Brito,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Campos Novos,0.9,0.7,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Candeias do Jamari,0.9,0.7,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Canelinha,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Capanema,0.9,0.7,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Capinzal,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Capivari de Baixo,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Capoeiras,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Capão Bonito,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Caracaraí,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Carapicuíba,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Carira,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Caririaçu,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Carlos Barbosa,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Carnaubal,0.9,0.7,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Casserengue,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Castelo,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Castro Alves,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Cataguases,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Catolé do Rocha,0.9,0.7,1,0.8,1,0.9,1,Effective reproduction no.,Likely decreasing
Caucaia,0.9,0.9,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Caxias,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Coari,0.9,0.7,1.1,0.8,1,0.9,0.9,Effective reproduction no.,Unsure
Coelho Neto,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Colatina,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Conceição da Feira,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Conceição das Alagoas,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Conceição do Almeida,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Conceição do Jacuípe,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Conceição do Mato Dentro,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Conchal,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Contagem,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Coronel Fabriciano,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Correia Pinto,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Cosmópolis,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Costa Rica,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cotia,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Crato,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cruz das Almas,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cubatão,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cupira,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Curitibanos,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Currais Novos,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Curuçá,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Delmiro Gouveia,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Diamante,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Dom Eliseu,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Dom Pedro,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Ecoporanga,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Eldorado,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Elesbão Veloso,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Embu das Artes,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Embu-Guaçu,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Epitaciolândia,0.9,0.7,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Esperantina,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Espigão D'Oeste,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Esplanada,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Eunápolis,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Eusébio,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Exu,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Farias Brito,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Feijó,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Feira de Santana,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Florestópolis,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Fortaleza dos Nogueiras,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Francisco Morato,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Franco da Rocha,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Frecheirinha,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Frei Paulo,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Garuva,0.9,0.8,0.9,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Garça,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Gaspar,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Girau do Ponciano,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Goianira,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Governador Celso Ramos,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Gravatá,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Graça,0.9,0.7,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Guabiruba,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Guaiçara,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Guajará-Mirim,0.9,0.9,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Guapiaçu,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Guarabira,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Guaraciaba do Norte,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Guararapes,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Guaratinga,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Guariba,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Horizonte,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Hortolândia,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Iacanga,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ibateguara,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Ibatiba,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Ibicuí,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Ibirapitanga,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ibirataia,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ibiraçu,0.9,0.81,0.97,0.87,0.92,0.89,0.91,Effective reproduction no.,Decreasing
Iconha,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Igarapé,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Igreja Nova,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Iguape,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Ilhabela,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Ilhota,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Imbaú,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Indaial,0.9,0.8,0.9,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Indaiatuba,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ingá,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ipiaú,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ipixuna,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ipojuca,0.9,0.84,0.97,0.88,0.92,0.89,0.9,Effective reproduction no.,Decreasing
Iracemápolis,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Irará,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itabaiana,0.9,0.9,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itabela,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itaberaba,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Itagi,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Itajuípe,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itamaraju,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapecerica da Serra,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapema,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Itaperuna,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Itaperuçu,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapevi,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapicuru,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapipoca,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapiranga,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapororoca,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapoá,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Itapuí,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Itaquaquecetuba,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itarantim,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Itatiaia,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Ituberá,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Iturama,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Itápolis,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Jacupiranga,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Jacutinga,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Jaguarari,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Jaguaretama,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Jandira,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Jaru,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Jenipapo dos Vieiras,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Jequié,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Jeremoabo,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Jijoca de Jericoacoara,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Joaquim Pires,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
José Boiteux,0.9,0.7,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Juazeiro,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Jucás,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Lagarto,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Lages,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Lagoa Santa,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Lauro Muller,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Limoeiro de Anadia,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Limoeiro do Norte,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Linhares,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Lins,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Loreto,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Lábrea,0.9,0.9,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Manhumirim,0.9,0.8,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Manicoré,0.9,0.8,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Maracanaú,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Maragogipe,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Maranguape,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Marcação,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Marechal Deodoro,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Mari,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Massaranduba,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Mata de São João,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Matelândia,0.9,0.82,0.95,0.88,0.91,0.89,0.91,Effective reproduction no.,Decreasing
Matias Olímpio,0.9,0.7,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Medeiros Neto,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Medicilândia,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Messias,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Miguel Alves,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Mimoso do Sul,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Missão Velha,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Mombaça,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Monsenhor Gil,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Montes Altos,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Morretes,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Morro Agudo,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Mozarlândia,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Mucajaí,0.9,0.7,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Mutum,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Nanuque,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Natal,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Navegantes,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Nossa Senhora da Glória,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Nossa Senhora dos Remédios,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Nova Brasilândia D'Oeste,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Nova Russas,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Nova Trento,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Nova Veneza,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Novo Progresso,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Oiapoque,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Olho d'Água das Flores,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Olinda,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Ortigueira,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Osasco,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ouricuri,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Ourilândia do Norte,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ouro Preto do Oeste,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Pacajus,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Pacatuba,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Palmares Paulista,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Palmeira das Missões,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Palmeira dos Índios,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Palmeiras de Goiás,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Palotina,0.9,0.7,1.1,0.8,0.9,0.8,0.9,Effective reproduction no.,Likely decreasing
Pancas,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Paracuru,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Paraibano,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Paraíba do Sul,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Parnamirim,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Parnaíba,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Pauini,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Paulo Lopes,0.9,0.7,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Paulínia,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
