region,point,lower,upper,mid_lower,mid_upper,central_lower,central_upper,metric,Expected change in daily cases
Ibateguara,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Ibatiba,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Ibicuí,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Ibirataia,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Ibiraçu,0.9,0.81,0.97,0.87,0.92,0.89,0.91,Effective reproduction no.,Decreasing
Ibiúna,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Iconha,0.9,0.81,0.96,0.88,0.92,0.89,0.9,Effective reproduction no.,Decreasing
Igarapé,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Iguape,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Ilhabela,0.9,0.8,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Likely decreasing
Ilhota,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Imbaú,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Indaial,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Indaiatuba,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Ingá,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ipiaú,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ipixuna,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Ipojuca,0.9,0.84,0.97,0.88,0.92,0.89,0.9,Effective reproduction no.,Decreasing
Iracemápolis,0.9,0.7,1.1,0.8,1,0.9,0.9,Effective reproduction no.,Unsure
Irará,0.9,0.7,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Itabaiana,0.9,0.9,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itabaianinha,0.9,0.7,0.9,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Itabela,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itaberaba,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Itajuípe,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Itamaraju,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Itapecerica da Serra,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapema,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Itaperuçu,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapevi,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Itapipoca,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapiranga,0.9,0.7,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Itapororoca,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itapoá,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itaquaquecetuba,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Itarantim,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Ituberá,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Iturama,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Itápolis,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Içara,0.9,0.7,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Jacupiranga,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Jacutinga,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Jaguaruana,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Jaguaruna,0.9,0.7,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Jenipapo dos Vieiras,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Jequié,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Jeremoabo,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Jijoca de Jericoacoara,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Joaquim Pires,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
José Boiteux,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
João Pessoa,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Juazeiro,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Jucás,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Jundiaí,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Lagarto,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Lages,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Lauro Muller,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Limoeiro de Anadia,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Limoeiro do Norte,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Lins,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Loreto,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Louveira,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Lucena,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Lábrea,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Macarani,0.9,0.6,1.1,0.8,1,0.8,0.9,Effective reproduction no.,Likely decreasing
Mandirituba,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Manhumirim,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Manicoré,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Mantena,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Maracanaú,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Maragogipe,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Maranguape,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Marcação,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Mari,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Massaranduba,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Mata de São João,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Matelândia,0.9,0.82,0.95,0.88,0.91,0.89,0.91,Effective reproduction no.,Decreasing
Matias Olímpio,0.9,0.7,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Matriz de Camaragibe,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Mazagão,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Medeiros Neto,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Medicilândia,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Messias,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Miguel Alves,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Mineiros,0.9,0.7,1.2,0.8,1,0.9,1,Effective reproduction no.,Unsure
Missão Velha,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Mombaça,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Monte Aprazível,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Monte Mor,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Morretes,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Morro Agudo,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Mossoró,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Mozarlândia,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Mucajaí,0.9,0.7,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Mutum,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Natal,0.9,0.7,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Navegantes,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Nioaque,0.9,0.5,1.2,0.7,1,0.9,1,Effective reproduction no.,Likely decreasing
Nossa Senhora da Glória,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Nossa Senhora dos Remédios,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Nova Brasilândia D'Oeste,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Nova Russas,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Novo Progresso,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Oiapoque,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Olho d'Água das Flores,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ortigueira,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Osasco,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Ourilândia do Norte,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ouro,0.9,0.7,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Pacajus,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Palmares Paulista,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Palmeira das Missões,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Palotina,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Pancas,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Paracuru,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Paraibano,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Paraopeba,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Paraíba do Sul,0.9,0.7,1.1,0.8,1,0.9,0.9,Effective reproduction no.,Unsure
Parnamirim,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Parnaíba,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Passira,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Pauini,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Paulínia,0.9,0.9,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Pedras de Fogo,0.9,0.83,0.98,0.88,0.93,0.89,0.9,Effective reproduction no.,Decreasing
Pedreiras,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Pedro Canário,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Peruíbe,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Pesqueira,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Petrolina,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Picos,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Pinheiral,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Pinheiros,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Pirajuí,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Piraí,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Piraí do Norte,0.9,0.79,1,0.86,0.93,0.88,0.9,Effective reproduction no.,Decreasing
Pojuca,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Pombal,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Pontal,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Porciúncula,0.9,0.7,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Porteiras,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Porto Ferreira,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Porto Franco,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Porto Velho,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Porto da Folha,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Porto de Moz,0.9,0.81,1,0.85,0.92,0.89,0.91,Effective reproduction no.,Likely decreasing
Potirendaba,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Poção de Pedras,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Pradópolis,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Presidente Getúlio,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Presidente Médici,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Presidente Tancredo Neves,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Presidente Venceslau,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Promissão,0.9,0.7,1.2,0.8,1,0.9,0.9,Effective reproduction no.,Unsure
Propriá,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Quatro Barras,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Queimadas,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Queluz,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Quilombo,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Quixadá,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Quixeré,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Registro,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Rio Bonito,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Rio Branco,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Rio Claro,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Rio Largo,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Rio Maria,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Rio Tinto,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Rio das Pedras,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Riolândia,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Rolante,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Rondon do Pará,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Russas,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Salinas da Margarida,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Salto de Pirapora,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Santa Cruz das Palmeiras,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Santa Cruz do Capibaribe,0.9,0.6,1.2,0.7,1,0.8,0.9,Effective reproduction no.,Unsure
Santa Gertrudes,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Santa Inês,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Santa Isabel,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Santa Isabel do Rio Negro,0.9,0.7,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Santa Luzia,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Santa Luzia do Paruá,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Santa Maria das Barreiras,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Santa Rita,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Santa Rosa do Sul,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Santana do Ipanema,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Santana do Paraíso,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Santo Amaro,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Santo Antônio de Pádua,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Santo Antônio dos Lopes,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Santo Estêvão,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Santos,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Sapé,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Saquarema,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Sena Madureira,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Serra Talhada,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Severínia,0.9,0.6,1.1,0.8,0.9,0.8,0.9,Effective reproduction no.,Likely decreasing
Sidrolândia,0.9,0.7,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Simão Dias,0.9,0.8,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Sobral,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Solânea,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Sombrio,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Sonora,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Sumaré,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Surubim,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
São Benedito do Rio Preto,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
São Bento do Sul,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
São Bento do Una,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
São Bernardo do Campo,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
São Caetano do Sul,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Caitano,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Cristóvão,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
São Domingos do Maranhão,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Francisco de Itabapoana,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
São Félix do Xingu,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
São Gabriel,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
São Gabriel do Oeste,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Gonçalo do Amarante,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Gonçalo dos Campos,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Joaquim de Bicas,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
São José da Laje,0.9,0.8,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Likely decreasing
São José de Mipibu,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São José de Ribamar,0.9,0.7,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Likely decreasing
São João Batista,0.9,0.7,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
São João dos Patos,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Ludgero,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Luís do Quitunde,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
São Mateus do Maranhão,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Miguel dos Campos,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Raimundo das Mangabeiras,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Sebastião do Passé,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
São Sebastião do Uatumã,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Tabapuã,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Tambaú,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Tanabi,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Teotônio Vilela,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Tianguá,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Timbó,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Tobias Barreto,0.9,0.8,1.1,0.8,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Tocantínia,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Três Coroas,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Três Passos,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Tucano,0.9,0.7,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Tuntum,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Tupanatinga,0.9,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Tururu,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Ubatã,0.9,0.9,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Upanema,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Urucurituba,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Uruçuí,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Venda Nova do Imigrante,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Viana,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Vila Valério,0.9,0.7,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Vilhena,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Vinhedo,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Vitorino Freire,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Vitória do Xingu,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Viçosa do Ceará,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Votorantim,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Várzea Alegre,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Unsure
Várzea Paulista,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Wenceslau Guimarães,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Xaxim,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Água Azul do Norte,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Água Branca,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Águia Branca,0.9,0.7,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Óbidos,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Cosmorama,0.89,0.81,0.97,0.87,0.91,0.88,0.89,Effective reproduction no.,Decreasing
Taió,0.88,0.74,0.98,0.84,0.91,0.88,0.9,Effective reproduction no.,Decreasing
Paraipaba,0.87,0.74,1.03,0.83,0.91,0.85,0.88,Effective reproduction no.,Likely decreasing
Auriflama,0.86,0.82,0.91,0.85,0.88,0.86,0.87,Effective reproduction no.,Decreasing
Cachoeira,0.86,0.75,0.98,0.83,0.89,0.86,0.88,Effective reproduction no.,Decreasing
Feira Grande,0.86,0.75,0.95,0.84,0.89,0.85,0.87,Effective reproduction no.,Decreasing
Camamu,0.85,0.78,0.94,0.82,0.87,0.84,0.85,Effective reproduction no.,Decreasing
Craíbas,0.82,0.69,0.93,0.78,0.85,0.8,0.82,Effective reproduction no.,Decreasing
Alagoinhas,0.8,0.6,1,0.7,0.9,0.8,0.8,Effective reproduction no.,Decreasing
Arame,0.8,0.7,0.9,0.8,0.9,0.8,0.8,Effective reproduction no.,Decreasing
Araranguá,0.8,0.7,0.9,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Balneário Barra do Sul,0.8,0.7,0.9,0.8,0.9,0.8,0.8,Effective reproduction no.,Decreasing
Bananeiras,0.8,0.6,1,0.7,0.9,0.8,0.8,Effective reproduction no.,Decreasing
